0.000000000000000000e+00	4.586541175842285156e+00	3.358142852783203125e+00	1.235181903839111328e+01	0.000000000000000000e+00	7.183990001678466797e+00	1.144876194000244141e+01	4.171833038330078125e+00
0.000000000000000000e+00	1.052671623229980469e+01	9.665081024169921875e+00	1.787584900856018066e+00	4.091741561889648438e+00	2.086884975433349609e+00	7.479662895202636719e-01	3.048805952072143555e+00
0.000000000000000000e+00	8.308040618896484375e+00	9.082708358764648438e+00	1.831446409225463867e+00	4.525535106658935547e+00	7.296414375305175781e-01	1.027719974517822266e+00	3.773598670959472656e+00
0.000000000000000000e+00	4.634398460388183594e+00	4.625905513763427734e+00	3.967481613159179688e+00	2.545603990554809570e+00	3.878600597381591797e+00	4.341073513031005859e+00	3.313018798828125000e+00
0.000000000000000000e+00	1.184935951232910156e+01	1.107878017425537109e+01	2.358032703399658203e+00	2.358322858810424805e+00	0.000000000000000000e+00	1.693779706954956055e+00	1.126387715339660645e+00
0.000000000000000000e+00	4.914453506469726562e+00	6.266249656677246094e+00	2.708201885223388672e+00	3.785054683685302734e+00	4.870831012725830078e+00	2.166708469390869141e+00	6.376316547393798828e+00
0.000000000000000000e+00	9.374671936035156250e+00	6.186220169067382812e+00	3.995087146759033203e+00	2.159655332565307617e+00	3.181940555572509766e+00	3.001508712768554688e+00	1.453542709350585938e-01
0.000000000000000000e+00	1.225865745544433594e+01	1.260062217712402344e+01	2.916825294494628906e+00	2.299529314041137695e-02	0.000000000000000000e+00	3.020194292068481445e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.059624671936035156e+01	1.457087516784667969e+01	0.000000000000000000e+00	1.852317929267883301e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.321798324584960938e+00
0.000000000000000000e+00	5.778985977172851562e+00	7.682161331176757812e+00	1.232878923416137695e+00	5.457608222961425781e+00	3.435908317565917969e+00	1.084558248519897461e+00	5.877242088317871094e+00
0.000000000000000000e+00	5.803589820861816406e+00	5.469674110412597656e+00	1.162863159179687500e+01	0.000000000000000000e+00	5.456632614135742188e+00	1.362227153778076172e+01	2.737690448760986328e+00
0.000000000000000000e+00	8.879325866699218750e+00	5.968158721923828125e+00	4.553503036499023438e+00	2.435965538024902344e+00	1.885165929794311523e+00	2.687536716461181641e+00	0.000000000000000000e+00
0.000000000000000000e+00	9.867976188659667969e+00	1.644342613220214844e+01	0.000000000000000000e+00	7.226294279098510742e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.290448188781738281e+00
0.000000000000000000e+00	1.727777671813964844e+01	1.665486717224121094e+01	1.812480926513671875e+00	0.000000000000000000e+00	0.000000000000000000e+00	8.930166959762573242e-01	0.000000000000000000e+00
0.000000000000000000e+00	8.074328422546386719e+00	7.937352180480957031e+00	3.717640876770019531e+00	2.990234375000000000e+00	0.000000000000000000e+00	2.295919656753540039e+00	1.545784115791320801e+00
0.000000000000000000e+00	6.426774024963378906e+00	3.630570411682128906e+00	1.039790153503417969e+01	4.886535406112670898e-01	7.265359878540039062e+00	8.230949401855468750e+00	2.763654947280883789e+00
0.000000000000000000e+00	8.503570556640625000e+00	4.256933212280273438e+00	9.369844436645507812e+00	0.000000000000000000e+00	6.951637744903564453e+00	7.975178718566894531e+00	1.748488426208496094e+00
0.000000000000000000e+00	5.252713203430175781e+00	4.470386028289794922e+00	1.114722824096679688e+01	0.000000000000000000e+00	6.486144542694091797e+00	1.073453330993652344e+01	4.048431396484375000e+00
0.000000000000000000e+00	5.704234123229980469e+00	5.395525455474853516e+00	2.623869895935058594e+00	3.004132509231567383e+00	3.826718807220458984e+00	1.132865190505981445e+00	3.927106857299804688e+00
0.000000000000000000e+00	4.195389270782470703e+00	1.994183421134948730e+00	8.820091247558593750e+00	2.457169294357299805e-01	9.066082954406738281e+00	8.448101997375488281e+00	4.245205402374267578e+00
0.000000000000000000e+00	3.276302576065063477e+00	4.648743629455566406e+00	2.694028854370117188e+00	3.962780475616455078e+00	4.375657081604003906e+00	4.095451354980468750e+00	4.198497295379638672e+00
0.000000000000000000e+00	1.477888965606689453e+01	1.286494445800781250e+01	3.850965738296508789e+00	6.430777311325073242e-01	0.000000000000000000e+00	2.825928211212158203e+00	0.000000000000000000e+00
0.000000000000000000e+00	1.224816989898681641e+01	1.762073516845703125e+01	0.000000000000000000e+00	9.219478368759155273e-01	0.000000000000000000e+00	0.000000000000000000e+00	6.567188262939453125e+00
0.000000000000000000e+00	9.747111320495605469e+00	1.466677856445312500e+01	0.000000000000000000e+00	2.724173784255981445e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.780689239501953125e+00
0.000000000000000000e+00	5.313839912414550781e+00	4.453501701354980469e+00	6.382702827453613281e+00	3.405974388122558594e+00	9.365677833557128906e+00	5.169443130493164062e+00	7.558403968811035156e+00
0.000000000000000000e+00	1.218826293945312500e+01	1.603823471069335938e+01	0.000000000000000000e+00	1.884335279464721680e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.897815704345703125e+00
0.000000000000000000e+00	1.027532768249511719e+01	9.469713211059570312e+00	2.714285850524902344e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.838515520095825195e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.130320549011230469e+00	7.527594089508056641e+00	5.563805103302001953e-01	3.857690572738647461e+00	1.238031625747680664e+00	0.000000000000000000e+00	5.573439121246337891e+00
0.000000000000000000e+00	7.130805015563964844e+00	5.185303688049316406e+00	9.292684555053710938e+00	0.000000000000000000e+00	5.749302864074707031e+00	9.309507369995117188e+00	1.723247647285461426e+00
0.000000000000000000e+00	4.056757926940917969e+00	2.516834974288940430e+00	7.818209171295166016e+00	0.000000000000000000e+00	3.896788358688354492e+00	6.833567619323730469e+00	2.127251625061035156e+00
0.000000000000000000e+00	4.166079044342041016e+00	4.475732326507568359e+00	1.227475357055664062e+01	0.000000000000000000e+00	7.314502239227294922e+00	1.268420791625976562e+01	5.921454906463623047e+00
0.000000000000000000e+00	1.021228504180908203e+01	1.242252063751220703e+01	0.000000000000000000e+00	2.913125991821289062e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.586057901382446289e+00
0.000000000000000000e+00	4.460513114929199219e+00	1.990856766700744629e+00	6.541553497314453125e+00	0.000000000000000000e+00	4.702590942382812500e+00	6.340752124786376953e+00	1.521501898765563965e+00
0.000000000000000000e+00	4.796555042266845703e+00	1.461241483688354492e+00	7.121885776519775391e+00	7.590473175048828125e+00	9.964731216430664062e+00	3.270963430404663086e+00	4.900329589843750000e+00
0.000000000000000000e+00	5.035850048065185547e+00	6.204654216766357422e+00	2.474500656127929688e+00	4.421887874603271484e+00	2.602463483810424805e+00	1.794570684432983398e+00	4.805490016937255859e+00
0.000000000000000000e+00	6.766209602355957031e+00	1.217389106750488281e+01	0.000000000000000000e+00	2.275184631347656250e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.474253654479980469e+00
0.000000000000000000e+00	6.614023685455322266e+00	8.653276443481445312e+00	2.550623416900634766e-01	3.929401636123657227e+00	7.134002447128295898e-01	0.000000000000000000e+00	6.387882232666015625e+00
0.000000000000000000e+00	1.582330799102783203e+01	1.566638278961181641e+01	2.758553743362426758e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.417952299118041992e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.164042949676513672e+00	5.806507587432861328e+00	3.445244312286376953e+00	4.244887351989746094e+00	4.719946861267089844e+00	1.851136684417724609e+00	6.907134056091308594e+00
0.000000000000000000e+00	6.172342300415039062e+00	2.756998538970947266e+00	6.527842998504638672e+00	1.749485850334167480e+00	5.703285694122314453e+00	4.398177623748779297e+00	2.318567991256713867e+00
0.000000000000000000e+00	1.009824752807617188e+01	8.425877571105957031e+00	1.631620764732360840e+00	4.021605491638183594e+00	7.946527004241943359e-01	3.292939066886901855e-01	2.149554729461669922e+00
0.000000000000000000e+00	7.142779350280761719e+00	5.746715545654296875e+00	1.135674285888671875e+01	0.000000000000000000e+00	6.551791667938232422e+00	1.145874214172363281e+01	3.349841833114624023e+00
0.000000000000000000e+00	8.925022125244140625e+00	1.459500408172607422e+01	0.000000000000000000e+00	8.639395236968994141e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.354655265808105469e+00
0.000000000000000000e+00	6.810241699218750000e+00	5.496427536010742188e+00	3.324128389358520508e+00	5.632857322692871094e+00	4.317213535308837891e+00	1.579864025115966797e+00	3.463977813720703125e+00
0.000000000000000000e+00	9.342491149902343750e+00	7.650087356567382812e+00	3.444619894027709961e+00	3.032963752746582031e+00	1.091704487800598145e+00	2.174407720565795898e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.373194694519042969e+00	6.271397590637207031e+00	1.385800266265869141e+01	0.000000000000000000e+00	6.963621139526367188e+00	1.496684932708740234e+01	5.675149917602539062e+00
0.000000000000000000e+00	3.251701831817626953e+00	1.871201395988464355e+00	4.085497856140136719e+00	4.353415012359619141e+00	6.569826126098632812e+00	3.781816482543945312e+00	2.727826833724975586e+00
0.000000000000000000e+00	9.549905776977539062e+00	1.109524822235107422e+01	0.000000000000000000e+00	5.091252326965332031e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.066619873046875000e+00
0.000000000000000000e+00	4.938686370849609375e+00	4.985517501831054688e+00	4.629166126251220703e+00	4.892999649047851562e+00	6.308809757232666016e+00	3.021598339080810547e+00	6.299684047698974609e+00
0.000000000000000000e+00	8.351015090942382812e+00	1.382145977020263672e+01	0.000000000000000000e+00	1.504342555999755859e-01	0.000000000000000000e+00	0.000000000000000000e+00	5.328235626220703125e+00
0.000000000000000000e+00	7.488615989685058594e+00	5.117314815521240234e+00	1.095102310180664062e+01	0.000000000000000000e+00	5.863896369934082031e+00	1.038162231445312500e+01	2.525759458541870117e+00
0.000000000000000000e+00	1.134319686889648438e+01	1.866008186340332031e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.355530261993408203e+00
0.000000000000000000e+00	3.374565124511718750e+00	3.028980970382690430e+00	5.915735244750976562e+00	0.000000000000000000e+00	3.612505197525024414e+00	5.972090244293212891e+00	9.642139673233032227e-01
0.000000000000000000e+00	7.928152084350585938e+00	4.982768535614013672e+00	9.584993362426757812e+00	0.000000000000000000e+00	6.055822849273681641e+00	7.525695800781250000e+00	2.216817855834960938e+00
0.000000000000000000e+00	3.247337341308593750e+00	1.337397575378417969e+00	5.597226142883300781e+00	2.509971141815185547e+00	6.425702095031738281e+00	4.254061222076416016e+00	1.771838903427124023e+00
0.000000000000000000e+00	4.826995849609375000e+00	4.565233230590820312e+00	2.998274564743041992e+00	4.910683631896972656e+00	4.025085449218750000e+00	2.852571725845336914e+00	3.126312017440795898e+00
0.000000000000000000e+00	9.084780693054199219e+00	6.530961990356445312e+00	3.484169006347656250e+00	5.313018798828125000e+00	2.679075956344604492e+00	1.845260858535766602e-01	2.775399923324584961e+00
0.000000000000000000e+00	1.048330783843994141e+01	8.618454933166503906e+00	2.701172351837158203e+00	2.901985645294189453e+00	1.469648122787475586e+00	1.088964939117431641e+00	1.592715620994567871e+00
0.000000000000000000e+00	7.839698314666748047e+00	5.463171482086181641e+00	2.211784601211547852e+00	4.391244888305664062e+00	3.187204122543334961e+00	7.307550311088562012e-01	0.000000000000000000e+00
0.000000000000000000e+00	4.964467048645019531e+00	7.252620697021484375e+00	7.275254726409912109e-01	3.092654943466186523e+00	6.019709110260009766e-01	4.864749908447265625e-01	4.828908920288085938e+00
0.000000000000000000e+00	9.144180297851562500e+00	1.253754901885986328e+01	0.000000000000000000e+00	3.373402118682861328e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.018581867218017578e+00
0.000000000000000000e+00	7.310195446014404297e+00	4.245330810546875000e+00	1.079441642761230469e+01	0.000000000000000000e+00	7.350608825683593750e+00	9.846723556518554688e+00	2.291280269622802734e+00
0.000000000000000000e+00	6.589494705200195312e+00	6.337631702423095703e+00	3.028823375701904297e+00	2.472192049026489258e+00	1.566337347030639648e+00	3.104659080505371094e+00	1.060105443000793457e+00
0.000000000000000000e+00	5.168600559234619141e+00	4.811209678649902344e+00	7.565867900848388672e+00	0.000000000000000000e+00	4.759541988372802734e+00	7.550036430358886719e+00	2.741749048233032227e+00
0.000000000000000000e+00	1.049168777465820312e+01	1.587933349609375000e+01	0.000000000000000000e+00	6.381928920745849609e-01	0.000000000000000000e+00	0.000000000000000000e+00	6.594008922576904297e+00
0.000000000000000000e+00	1.262780570983886719e+01	1.352269935607910156e+01	4.518164396286010742e-01	2.880897998809814453e+00	0.000000000000000000e+00	6.945997476577758789e-02	3.280130386352539062e+00
0.000000000000000000e+00	3.838891983032226562e+00	2.053411960601806641e+00	5.750962257385253906e+00	3.452264308929443359e+00	8.479756355285644531e+00	4.670837402343750000e+00	3.647613048553466797e+00
0.000000000000000000e+00	1.097612380981445312e+01	1.030009269714355469e+01	2.476021766662597656e+00	4.064550876617431641e+00	2.869011163711547852e-01	1.394080519676208496e+00	1.565613269805908203e+00
0.000000000000000000e+00	6.752265453338623047e+00	7.239699840545654297e+00	4.490205287933349609e+00	7.018759846687316895e-01	0.000000000000000000e+00	4.175714492797851562e+00	8.710391521453857422e-01
0.000000000000000000e+00	1.060663414001464844e+01	6.803918838500976562e+00	1.105881309509277344e+01	0.000000000000000000e+00	6.537591457366943359e+00	9.370243072509765625e+00	1.599709272384643555e+00
0.000000000000000000e+00	9.483184814453125000e+00	7.035702705383300781e+00	4.540790081024169922e+00	2.296607017517089844e+00	1.149048805236816406e+00	2.351302862167358398e+00	1.243308782577514648e+00
0.000000000000000000e+00	1.083158969879150391e+01	1.644888687133789062e+01	0.000000000000000000e+00	1.806850552558898926e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.377936363220214844e+00
0.000000000000000000e+00	8.694512367248535156e+00	7.078862190246582031e+00	2.996044635772705078e+00	5.876453399658203125e+00	3.711463212966918945e+00	1.065614342689514160e+00	5.392432212829589844e+00
0.000000000000000000e+00	4.559237480163574219e+00	3.309151887893676758e+00	7.328134059906005859e+00	8.192366361618041992e-01	5.391477584838867188e+00	6.004612922668457031e+00	3.635051012039184570e+00
0.000000000000000000e+00	8.063593864440917969e+00	1.467226219177246094e+01	0.000000000000000000e+00	1.759855747222900391e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.705491065979003906e+00
0.000000000000000000e+00	3.012667894363403320e+00	2.863835811614990234e+00	8.841427803039550781e+00	0.000000000000000000e+00	6.286036968231201172e+00	7.764078617095947266e+00	4.898217201232910156e+00
0.000000000000000000e+00	9.295230865478515625e+00	9.525461196899414062e+00	3.078499317169189453e+00	1.813042879104614258e+00	0.000000000000000000e+00	2.986904621124267578e+00	4.514186978340148926e-01
0.000000000000000000e+00	9.278755187988281250e+00	1.334387207031250000e+01	0.000000000000000000e+00	2.046002864837646484e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.651950836181640625e+00
0.000000000000000000e+00	1.072843170166015625e+01	1.467465114593505859e+01	0.000000000000000000e+00	3.343404769897460938e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.629108428955078125e+00
0.000000000000000000e+00	4.128611564636230469e+00	8.648505210876464844e-01	9.649980545043945312e+00	1.760304570198059082e+00	1.054739475250244141e+01	8.173516273498535156e+00	4.005734443664550781e+00
0.000000000000000000e+00	5.292749881744384766e+00	6.338706970214843750e+00	1.434539604187011719e+01	0.000000000000000000e+00	6.060781955718994141e+00	1.600681686401367188e+01	5.113082885742187500e+00
0.000000000000000000e+00	1.217291164398193359e+01	1.418710899353027344e+01	0.000000000000000000e+00	4.592681407928466797e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.994424819946289062e+00
0.000000000000000000e+00	8.082605361938476562e+00	9.103745460510253906e+00	5.898258686065673828e-01	3.473370552062988281e+00	3.954916000366210938e-01	0.000000000000000000e+00	5.173891544342041016e+00
0.000000000000000000e+00	5.730220794677734375e+00	7.150959014892578125e+00	2.370048522949218750e+00	2.077648639678955078e+00	7.907226085662841797e-01	2.383235216140747070e+00	2.424124956130981445e+00
0.000000000000000000e+00	1.286312007904052734e+01	1.919497489929199219e+01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.123740196228027344e+00
0.000000000000000000e+00	1.243233776092529297e+01	1.107912063598632812e+01	3.744183778762817383e+00	2.777703702449798584e-01	0.000000000000000000e+00	3.592525243759155273e+00	0.000000000000000000e+00
0.000000000000000000e+00	5.921867370605468750e+00	8.234170913696289062e+00	0.000000000000000000e+00	4.019255161285400391e+00	1.040262579917907715e+00	0.000000000000000000e+00	5.505784511566162109e+00
0.000000000000000000e+00	1.166859054565429688e+01	1.132952117919921875e+01	3.057476043701171875e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.510118246078491211e+00	0.000000000000000000e+00
0.000000000000000000e+00	7.142625808715820312e+00	6.357148647308349609e+00	5.871696472167968750e+00	4.456179618835449219e+00	5.017895698547363281e+00	4.080401420593261719e+00	3.529058218002319336e+00
0.000000000000000000e+00	1.245616912841796875e+01	1.052960872650146484e+01	3.641490459442138672e+00	1.509782910346984863e+00	0.000000000000000000e+00	2.723598480224609375e+00	0.000000000000000000e+00
0.000000000000000000e+00	9.527801513671875000e+00	7.799049377441406250e+00	2.814973115921020508e+00	3.954403400421142578e+00	0.000000000000000000e+00	4.828502237796783447e-01	2.086756944656372070e+00
0.000000000000000000e+00	5.711776733398437500e+00	3.355692863464355469e+00	1.150718307495117188e+01	0.000000000000000000e+00	7.619402408599853516e+00	1.100200271606445312e+01	3.549898624420166016e+00
0.000000000000000000e+00	1.286647415161132812e+01	1.291397380828857422e+01	1.632573604583740234e+00	1.322992801666259766e+00	0.000000000000000000e+00	9.116654396057128906e-01	3.601000308990478516e-01
0.000000000000000000e+00	3.622375488281250000e+00	2.739277362823486328e+00	5.702569007873535156e+00	2.126025676727294922e+00	3.961657762527465820e+00	3.617270946502685547e+00	2.641684770584106445e+00
0.000000000000000000e+00	1.163157653808593750e+01	1.049334430694580078e+01	3.656760215759277344e+00	7.278456091880798340e-01	0.000000000000000000e+00	2.821418285369873047e+00	0.000000000000000000e+00
0.000000000000000000e+00	6.515933990478515625e+00	4.143519878387451172e+00	5.097628593444824219e+00	2.936809062957763672e+00	3.602756023406982422e+00	2.797445058822631836e+00	1.220195055007934570e+00
0.000000000000000000e+00	8.129451751708984375e+00	1.314751243591308594e+01	0.000000000000000000e+00	1.324033737182617188e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.179499626159667969e+00
0.000000000000000000e+00	7.106298446655273438e+00	4.748241424560546875e+00	1.280011177062988281e+01	0.000000000000000000e+00	7.317261219024658203e+00	1.335096645355224609e+01	3.118236541748046875e+00
0.000000000000000000e+00	6.491009712219238281e+00	4.320967674255371094e+00	8.873490333557128906e+00	4.051992297172546387e-01	6.996027469635009766e+00	9.165077209472656250e+00	3.048853397369384766e+00
0.000000000000000000e+00	9.509525299072265625e+00	8.335800170898437500e+00	1.883598566055297852e+00	2.936859130859375000e+00	1.542451381683349609e-01	1.755939245223999023e+00	3.439524173736572266e-01
0.000000000000000000e+00	3.735834598541259766e+00	2.254276752471923828e+00	9.150745391845703125e+00	0.000000000000000000e+00	5.235070228576660156e+00	7.672379493713378906e+00	3.020767211914062500e+00
0.000000000000000000e+00	8.135110855102539062e+00	7.297625541687011719e+00	2.041503190994262695e+00	1.594623804092407227e+00	1.457081794738769531e+00	1.265583753585815430e+00	2.611321210861206055e+00
0.000000000000000000e+00	7.568100929260253906e+00	5.426038742065429688e+00	8.581357955932617188e+00	0.000000000000000000e+00	4.231207847595214844e+00	8.448072433471679688e+00	8.389672636985778809e-01
0.000000000000000000e+00	1.184597015380859375e+01	1.177564048767089844e+01	6.391997933387756348e-01	4.886511802673339844e+00	6.867907047271728516e-01	0.000000000000000000e+00	3.822697162628173828e+00
